text,label
Reminder: Your delivery is scheduled at 09:15 PM.,safe
Your order is confirmed for 11:33 AM.,safe
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
You have been chosen to receive a $1000 gift card. Claim here: http://secure-update-info.com,phishing
"Hi Frank, your doctor appointment is at 02:05 AM. See you soon!",safe
Thank you for your payment to Uber.,safe
"Dear customer, temporarily disabled is required to prevent termination. Visit http://secure-update-info.com",phishing
Reminder: Your order is scheduled at 04:52 PM.,safe
"Hi Kimberly, your gym session is at 05:23 PM. See you soon!",safe
"Dear customer, flagged is required to prevent termination. Visit http://bit.ly/rnBCik",phishing
You have been chosen to receive a reward. Claim here: http://secure-update-info.com,phishing
Your bank account has been temporarily disabled. Login to continue at http://secure-update-info.com,phishing
"Dear customer, temporarily disabled is required to prevent loss of access. Visit http://bit.ly/MGEwcT",phishing
Your invoice for appointment is ready. Total: $37.88.,safe
Your subscription is confirmed for 11:10 AM.,safe
Thank you for your payment to Uber.,safe
"Hi Joshua, your gym session is at 11:01 AM. See you soon!",safe
"Dear customer, locked is required to prevent deactivation. Visit http://bit.ly/KiyQLg",phishing
Your bank account has been flagged. Confirm your identity at http://secure-update-info.com,phishing
Your Apple ID has been suspended. Please verify at https://verify-account-login.com,phishing
Your PayPal account has been temporarily disabled. Confirm your identity at http://secure-update-info.com,phishing
"Hi Dana, your doctor appointment is at 09:07 PM. See you soon!",safe
Your delivery has been shipped. Track it here: https://tracking.taylor.com/track?id=RWeNAx,safe
Security Alert: unauthorized login attempt. Act now: http://secure-update-info.com,phishing
Thank you for your payment to Uber.,safe
Your Apple ID has been flagged. Login to continue at http://secure-update-info.com,phishing
Security Alert: unusual activity detected. Act now: http://bit.ly/AcYdRr,phishing
Your package has been shipped. Track it here: https://tracking.miller.net/track?id=ThTKBn,safe
You have been chosen to receive a $1000 gift card. Claim here: http://bit.ly/WElbta,phishing
You have been chosen to receive a reward. Claim here: http://secure-update-info.com,phishing
Your appointment is confirmed for 07:35 PM.,safe
Your account has been flagged. Login to continue at https://verify-account-login.com,phishing
You have been chosen to receive a prize. Claim here: http://bit.ly/jBYaeT,phishing
Reminder: Your order is scheduled at 02:14 PM.,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
"Dear customer, flagged is required to prevent loss of access. Visit https://verify-account-login.com",phishing
You have been chosen to receive a prize. Claim here: http://secure-update-info.com,phishing
Security Alert: unusual activity detected. Act now: http://bit.ly/gUHpCW,phishing
Reminder: Your appointment is scheduled at 03:46 AM.,safe
"Hi Francisco, your gym session is at 02:53 AM. See you soon!",safe
Security Alert: unusual activity detected. Act now: https://verify-account-login.com,phishing
Your PayPal account has been locked. Login to continue at https://verify-account-login.com,phishing
"Dear customer, locked is required to prevent loss of access. Visit https://verify-account-login.com",phishing
Your invoice for appointment is ready. Total: $37.94.,safe
"Dear customer, flagged is required to prevent deactivation. Visit https://verify-account-login.com",phishing
Thank you for your payment to Spotify.,safe
Your invoice for delivery is ready. Total: $14.20.,safe
Security Alert: multiple failed logins. Act now: https://verify-account-login.com,phishing
Your account has been suspended. Login to continue at http://bit.ly/cftWcP,phishing
Your Apple ID has been suspended. Login to continue at http://bit.ly/sZSvWD,phishing
"Dear customer, suspended is required to prevent loss of access. Visit http://secure-update-info.com",phishing
You have been chosen to receive a free iPhone. Claim here: http://bit.ly/qDrxwT,phishing
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Your PayPal account has been flagged. Please verify at https://verify-account-login.com,phishing
You have been nominated to receive a prize. Claim here: http://bit.ly/tanMum,phishing
Reminder: Your order is scheduled at 01:44 AM.,safe
Your bank account has been suspended. Please verify at https://verify-account-login.com,phishing
Thank you for your payment to Uber.,safe
Thank you for your payment to Netflix.,safe
"Hi Thomas, your gym session is at 03:29 AM. See you soon!",safe
You have been nominated to receive a reward. Claim here: http://secure-update-info.com,phishing
Reminder: Your subscription is scheduled at 03:20 PM.,safe
Your account has been locked. Please verify at https://verify-account-login.com,phishing
Thank you for your payment to Spotify.,safe
"Hi Carrie, your consultation is at 01:38 PM. See you soon!",safe
"Dear customer, suspended is required to prevent termination. Visit http://bit.ly/RljKYo",phishing
"Dear customer, flagged is required to prevent termination. Visit http://bit.ly/uWNUcx",phishing
Your Apple ID has been temporarily disabled. Login to continue at http://bit.ly/PRlrAT,phishing
Your invoice for appointment is ready. Total: $15.27.,safe
You have been nominated to receive a free iPhone. Claim here: https://verify-account-login.com,phishing
Security Alert: unauthorized login attempt. Act now: http://bit.ly/NXfsWb,phishing
Your order is confirmed for 03:46 PM.,safe
Your package has been shipped. Track it here: https://tracking.crawford.org/track?id=uLSHig,safe
Security Alert: multiple failed logins. Act now: http://bit.ly/KANRzh,phishing
"Hi Robert, your gym session is at 09:59 PM. See you soon!",safe
"Hi Steven, your consultation is at 03:28 PM. See you soon!",safe
Your bank account has been suspended. Login to continue at http://bit.ly/ssQyTC,phishing
You have been selected to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Reminder: Your delivery is scheduled at 09:16 PM.,safe
You have been selected to receive a reward. Claim here: https://verify-account-login.com,phishing
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Your PayPal account has been locked. Please verify at https://verify-account-login.com,phishing
Reminder: Your appointment is scheduled at 10:03 AM.,safe
Your invoice for order is ready. Total: $91.83.,safe
Thank you for your payment to Netflix.,safe
Security Alert: multiple failed logins. Act now: http://secure-update-info.com,phishing
Security Alert: unauthorized login attempt. Act now: http://bit.ly/ZxYQsL,phishing
Your package has been shipped. Track it here: https://tracking.brown-cook.info/track?id=ezfuiZ,safe
Your bank account has been suspended. Please verify at http://secure-update-info.com,phishing
You have been selected to receive a $1000 gift card. Claim here: http://secure-update-info.com,phishing
Reminder: Your order is scheduled at 01:59 PM.,safe
Your Apple ID has been flagged. Please verify at http://secure-update-info.com,phishing
Your account has been flagged. Login to continue at http://bit.ly/lFBFEn,phishing
Your delivery has been shipped. Track it here: https://tracking.gibson-logan.com/track?id=nMKKST,safe
Reminder: Your delivery is scheduled at 03:57 AM.,safe
Your invoice for appointment is ready. Total: $91.02.,safe
You have been selected to receive a reward. Claim here: https://verify-account-login.com,phishing
Your invoice for appointment is ready. Total: $19.43.,safe
Reminder: Your delivery is scheduled at 08:57 AM.,safe
Security Alert: unauthorized login attempt. Act now: http://bit.ly/NffSyl,phishing
"Dear customer, locked is required to prevent deactivation. Visit http://secure-update-info.com",phishing
"Hi Wesley, your gym session is at 08:49 AM. See you soon!",safe
Thank you for your payment to Amazon.,safe
Thank you for your payment to Netflix.,safe
Reminder: Your delivery is scheduled at 02:54 PM.,safe
You have been selected to receive a $1000 gift card. Claim here: https://verify-account-login.com,phishing
Your bank account has been flagged. Please verify at https://verify-account-login.com,phishing
You have been chosen to receive a $1000 gift card. Claim here: https://verify-account-login.com,phishing
You have been selected to receive a prize. Claim here: https://verify-account-login.com,phishing
Your delivery is confirmed for 03:21 PM.,safe
You have been chosen to receive a reward. Claim here: https://verify-account-login.com,phishing
Security Alert: unusual activity detected. Act now: http://bit.ly/OOoVzF,phishing
Security Alert: multiple failed logins. Act now: http://bit.ly/UBOYyW,phishing
Your invoice for delivery is ready. Total: $40.71.,safe
"Hi Nicholas, your doctor appointment is at 06:32 PM. See you soon!",safe
"Dear customer, locked is required to prevent termination. Visit http://secure-update-info.com",phishing
You have been selected to receive a $1000 gift card. Claim here: https://verify-account-login.com,phishing
Reminder: Your subscription is scheduled at 03:31 PM.,safe
Your PayPal account has been flagged. Confirm your identity at https://verify-account-login.com,phishing
Thank you for your payment to Amazon.,safe
Your Apple ID has been suspended. Confirm your identity at http://bit.ly/dltPpR,phishing
Your appointment is confirmed for 05:56 AM.,safe
Security Alert: unusual activity detected. Act now: http://bit.ly/teQKUE,phishing
Your order is confirmed for 07:16 AM.,safe
Reminder: Your appointment is scheduled at 02:31 AM.,safe
Your bank account has been locked. Please verify at https://verify-account-login.com,phishing
You have been nominated to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Your order has been shipped. Track it here: https://tracking.torres.info/track?id=TEbUPV,safe
"Dear customer, temporarily disabled is required to prevent loss of access. Visit http://secure-update-info.com",phishing
Your invoice for appointment is ready. Total: $74.31.,safe
Reminder: Your subscription is scheduled at 08:57 PM.,safe
Your order has been shipped. Track it here: https://tracking.levine-burke.com/track?id=oQMoQg,safe
